title,top_1_name,top_2_name,top_3_name,top_4_name,top_5_name,top_1_score,top_2_score,top_3_score,top_4_score,top_5_score
Freaky Friday,Leap Year,My Boss's Daughter,Divine Secrets of the Ya-Ya Sisterhood,Take Me Home Tonight,Fool's Gold,0.1689277130766074,0.09652241050068038,0.07695358971995776,0.07506554391727893,0.07503089398271222
The 40 Year Old Virgin,Toy Story 3,Toy Story,Man on the Moon,Toy Story 2,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,0.3784961676867833,0.28822713901484515,0.2266328783195305,0.21402714436927822,0.19142740894326699
Shakespeare in Love,Henry V,Romeo + Juliet,The Pirate,Lovely & Amazing,Get Over It,0.17442529679551522,0.17177497882078213,0.11252880630806054,0.10830965050382485,0.10722117064811004
A Walk Among the Tombstones,Family Plot,Zero Effect,Savages,True Lies,Lone Wolf McQuade,0.14303127184888484,0.13816581892094165,0.1269262283307919,0.12656827251575853,0.12516657759313765
Kindergarten Cop,Underclassman,The History Boys,School for Scoundrels,Riding in Cars with Boys,Casa De Mi Padre,0.09108312436706303,0.08369099500872985,0.07900852536291508,0.07713613941624567,0.07250352909967306
Pineapple Express,Chain Reaction,Triple 9,Compadres,Street Kings,Man on a Ledge,0.117809456404971,0.11298919956134314,0.11245787216601699,0.10897403905694777,0.10704682175525838
Ever After: A Cinderella Story,A Man for All Seasons,The Girl Next Door,Monty Python and the Holy Grail,Shallow Hal,Midnight Special,0.1640165637084482,0.14776324379588446,0.12603392618125892,0.10117255177549725,0.09515663109468424
Open Range,Pat Garrett & Billy the Kid,Red River,Hang 'em High,Annie Get Your Gun,Jonah Hex,0.21868875717015623,0.15659851424389018,0.08325120525773305,0.07699643343866226,0.06824812626221757
Flatliners,Things to Do in Denver When You're Dead,Moonlight Mile,Martian Child,Circle,Gattaca,0.17150496844540486,0.11266977587627308,0.11035045801241636,0.10995625149784555,0.10613621786057517
A Bridge Too Far,Darling Lili,The Bridge on the River Kwai,U-571,The Loss of Sexual Innocence,Das Boot,0.12788966284008288,0.10001289711255729,0.09934726921653016,0.09838474501498451,0.08852460034407608
Red Eye,Wicker Park,Firewall,Vessel,Room,Jack Brooks: Monster Slayer,0.1371119073548849,0.11095861154858964,0.10084094678104787,0.09325179151713994,0.08829749812976036
Final Destination 2,Final Destination 3,Land of the Dead,The Final Destination,Rosemary's Baby,Baghead,0.09272409136874296,0.09250961663607338,0.08517250217725682,0.07787052198867919,0.07457788533547217
"O Brother, Where Art Thou?",Swelter,"Happy, Texas",Sahara,Holes,Waitress,0.23618664689040791,0.126197415969992,0.09783123204474342,0.09659916585643688,0.08949442936640271
Legion,Devil,The Hills Have Eyes 2,Nine Dead,Daybreakers,"I, Frankenstein",0.12042639590823564,0.11435170747242489,0.11242506650918199,0.10946796802113722,0.10165692548030669
Pain & Gain,Stealing Harvard,Sunshine,Wild Target,What's the Worst That Could Happen?,Poltergeist III,0.0838276092783091,0.06238393034001096,0.05960008384601506,0.05864836724989166,0.0585900275576632
In Good Company,Old Dogs,Kissing Jessica Stein,Secret in Their Eyes,Shooting Fish,Duplicity,0.13453199553441839,0.12790241879079092,0.11821106951398305,0.10866675308474101,0.10312868987774634
Clockstoppers,Rugrats in Paris: The Movie,Laws of Attraction,Harold & Kumar Go to White Castle,The Specialist,Beloved,0.08536086509129306,0.08306977541980916,0.08076056139984444,0.07678607531854131,0.07654815591292591
Silverado,Blazing Saddles,Knockaround Guys,Angel Eyes,Fruitvale Station,Sin City: A Dame to Kill For,0.16234321279365532,0.13605993084956536,0.1313480208781066,0.12309830289664847,0.10767428681387495
Brothers,I Am Sam,Nowhere to Run,Ghost,Machine Gun Preacher,Cape Fear,0.2596069002588334,0.22966173023152137,0.1781739993533523,0.17300977671140244,0.15301914591265398
Agent Cody Banks 2: Destination London,Zoolander,Austin Powers in Goldmember,Zoolander 2,Despicable Me 2,Shrek,0.1362332028110283,0.10816846692074761,0.10046917906759092,0.09925389293011617,0.08806622082886967
New Year's Eve,The Longest Ride,Love Actually,Radio Days,Hav Plenty,Tadpole,0.19212034946552295,0.1599627897092052,0.1568744474935061,0.15646060645770826,0.13893966168393124
Original Sin,Cypher,A Thin Line Between Love and Hate,The Man Who Knew Too Little,Say It Isn't So,The Prestige,0.2221176581489521,0.1460790522774848,0.12171699835277057,0.1216965141319914,0.09900421464439414
The Raven,Two Evil Eyes,Copycat,Switchback,2:13,The Calling,0.1673206242353048,0.16674181182349143,0.12523477630829508,0.11953272191691966,0.11789706414039303
Welcome to Mooseport,Corky Romano,Among Giants,Young Adult,All Hat,Miss Congeniality,0.14611253977432262,0.12294286720138631,0.1191712535616759,0.10988415007383612,0.1033887317645201
Highlander: The Final Dimension,Highlander: Endgame,Highlander,Just Visiting,The Love Letter,Rise of the Guardians,0.1652778724178397,0.1560018278136513,0.14157650136010003,0.10124700814066023,0.09548717220556094
Blood and Wine,A History of Violence,Armored,The Gift,Riding in Cars with Boys,Darling Companion,0.16457341097388026,0.12227561769720338,0.12041886640224395,0.11925423269004537,0.11911769056108894
Snow White: A Tale of Terror,Snow White and the Seven Dwarfs,Midnight in Paris,A Beginner's Guide to Snuff,Snow White: A Deadly Summer,Happily N'Ever After,0.10365168892547358,0.06918239866862928,0.06774353102011697,0.06208198487879912,0.05860260987507539
The Curse of the Jade Scorpion,Saint John of Las Vegas,The Swindle,Miss Congeniality,The Front Page,The Incredible Burt Wonderstone,0.19014591818317725,0.13803965563856613,0.12255310918833287,0.11529686466116629,0.11325711109213056
Accidental Love,Beavis and Butt-Head Do America,Casino Jack,Waitress,Juno,Elizabethtown,0.14721834142837237,0.11856010775234138,0.11350328714668129,0.10854078365568454,0.09730029634727576
Flipper,Diary of a Wimpy Kid: Dog Days,Stormbreaker,The SpongeBob Movie: Sponge Out of Water,The Lion King,The Secret Life of Pets,0.13316606583336288,0.09446119577026399,0.09291146257786113,0.08756874035036816,0.0843443420932937
Self/less,Anatomy,The Trouble with Harry,Abduction,Transcendence,Area 51,0.15281062936911366,0.12145034944415829,0.09855456838107186,0.09454289494534909,0.09384388142666833
The Constant Gardener,Made,Thumbsucker,Safe,3 Days to Kill,The Way of the Gun,0.13214208345925382,0.09958250553480004,0.09332247774470974,0.09028887369235897,0.08909332102926329
The Passion of the Christ,The Visual Bible: The Gospel of John,The Young Messiah,The Greatest Story Ever Told,The Robe,The Last Temptation of Christ,0.15166348970660387,0.11691217367909193,0.11266350928508251,0.11042633043161876,0.10135386503959619
Mrs. Doubtfire,The Karate Kid,The Shaggy Dog,Nanny McPhee,Ted 2,Midnight Special,0.16638991052116675,0.1347852939565359,0.10639641915486289,0.1059416602474636,0.09772700381958177
Rain Man,The Young Unknowns,Good Luck Chuck,Charlie St. Cloud,Real Steel,Urbania,0.22539070037792933,0.18850196110232997,0.17717410302967354,0.15659921233439672,0.15495885105583618
Gran Torino,The Joneses,West Side Story,Black or White,Joe,The Class,0.09572770771395732,0.08793155741016062,0.07351658791853716,0.07171183843053838,0.06209316496070415
W.,A Single Man,Rebecca,Two Lovers,God's Not Dead 2,In the Valley of Elah,0.09354217916624807,0.08699235699099944,0.07396764236038407,0.07263887691318321,0.07233526688853936
Taken,The Transporter Refueled,The Cold Light of Day,Man on Fire,The Man from Snowy River,True Lies,0.16401834517919595,0.13464994627136168,0.12684204740753408,0.11523689592348914,0.11517109059922803
The Best of Me,Edward Scissorhands,Seeking a Friend for the End of the World,Walking Tall,Get Carter,Young Adult,0.1516986992145445,0.14429926653657316,0.11575170321113817,0.11548894967674381,0.11471904968164318
The Bodyguard,Johnny Suede,Blood and Chocolate,Being Julia,Man on Fire,The Sentinel,0.12507291177674512,0.11874606102735846,0.09975796392200319,0.09663963253297345,0.09606556736588634
Schindler's List,Restless,Woman in Gold,Proud,The Railway Man,Inglourious Basterds,0.24916591236753655,0.197852358394699,0.18899530985457041,0.18829074971365453,0.17067357284026372
The Help,Live-In Maid,Gods and Generals,Memoirs of a Geisha,Larry Crowne,Proud,0.1381689580479795,0.12734668833612003,0.12394259782006671,0.11000807439937471,0.10720351477539052
The Fifth Estate,The Karate Kid,Abduction,Mrs. Doubtfire,El Rey de Najayo,Absentia,0.0960371729600982,0.09560480401269972,0.07775264682366478,0.0775077536575115,0.07402806893008283
Scooby-Doo 2: Monsters Unleashed,The Relic,Teenage Mutant Ninja Turtles: Out of the Shadows,The Singles Ward,Goldfinger,All Good Things,0.08968095417301845,0.07915627806845309,0.07876940913058732,0.07420832206759942,0.07126892858989627
Forbidden Kingdom,Epic,The White Ribbon,The Devil's Tomb,Warlock: The Armageddon,Elysium,0.11207388468961052,0.09549292086095194,0.08912045584874159,0.08585245913462054,0.07106718872794694
Freddy vs. Jason,A Nightmare on Elm Street Part 2: Freddy's Revenge,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 3: Dream Warriors,Freddy's Dead: The Final Nightmare,A Nightmare on Elm Street 5: The Dream Child,0.34007515360342766,0.32686978775036113,0.29044457531716616,0.2758837434090297,0.21904521662878162
The Face of an Angel,The Loss of Sexual Innocence,While We're Young,Novocaine,Jade,Transsiberian,0.23451968678486146,0.2115662186643955,0.19108184992716754,0.15071854380288524,0.14234560058631054
Jimmy Neutron: Boy Genius,Aliens in the Attic,Spirited Away,Colombiana,Freddy Got Fingered,Away We Go,0.22605107334814928,0.20807152581897911,0.19447405857005545,0.17623834319337112,0.17054735999837026
Cloverfield,Vantage Point,A Beginner's Guide to Snuff,House on Haunted Hill,The Gift,Pixels,0.11648797574557533,0.10669984354852391,0.10454171025778745,0.10312145557455404,0.09943293869194622
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles III,TMNT,"Batman: The Dark Knight Returns, Part 2",0.34946470363393045,0.3228307253169526,0.2967952107458015,0.2886576869222085,0.11691625272202374
The Untouchables,Escape from Alcatraz,Malone,Run All Night,November,The Singles Ward,0.15907911164281208,0.1055294941646961,0.08500912309542064,0.0625416376701977,0.06227869501376559
No Country for Old Men,The French Connection,Aliens vs Predator: Requiem,Insomnia,"Happy, Texas",I Am Wrath,0.12152517067143909,0.12104374483487912,0.10146372402809746,0.0908391605581311,0.09058615891594055
Ride Along,The Assassination of Jesse James by the Coward Robert Ford,Ride Along 2,Get Hard,From Paris with Love,Fever Pitch,0.15913735442051155,0.151523042475939,0.14962360480815884,0.14121394075860202,0.1322383049699466
Bridget Jones's Diary,Hesher,Bridget Jones: The Edge of Reason,The Counselor,My Fair Lady,Trading Places,0.20727745136867848,0.1920492311223938,0.12763306334813934,0.12727737241612938,0.12723760273239096
Chocolat,The Virgin Suicides,Show Boat,Charlie and the Chocolate Factory,Mean Creek,The Birth of a Nation,0.15348656298637448,0.1504000376440235,0.14113467601683205,0.11806300952390364,0.11271114905056437
"Legally Blonde 2: Red, White & Blonde",Legally Blonde,Big Daddy,Out of Sight,The Incredibly True Adventure of Two Girls In Love,Guess Who,0.13740202378607996,0.12243492916454293,0.07058378779098662,0.06644613047375933,0.06545690575663346
Parental Guidance,Moms' Night Out,Tadpole,Wasabi,Submarine,Freddy Got Fingered,0.1141924566393619,0.1127152152652673,0.1026403144983525,0.08821074128748893,0.07276256165552135
No Strings Attached,Emma,The Perfect Wave,Mallrats,Bride Wars,When Harry Met Sally...,0.1909876234306517,0.13180566608098743,0.1303350424882012,0.12583320927937588,0.11681919210393796
Tombstone,Wyatt Earp,Forsaken,A Million Ways to Die in the West,Doc Holliday's Revenge,Paint Your Wagon,0.30101948877799123,0.08876364975405027,0.08483421349662412,0.08442443792218876,0.07928700687348879
Romeo Must Die,The Time Machine,1911,Spectre,Kung Fu Hustle,Beverly Hills Cop III,0.13653881687873973,0.12216322163648298,0.10734154742537752,0.08086375357506052,0.07907804148091868
The Omen,Devil,Diary of the Dead,Domestic Disturbance,A Beginner's Guide to Snuff,Betty Fisher and Other Stories,0.09668715036760633,0.09509068742096342,0.09250476220879003,0.09075156136474488,0.09056435590361132
Final Destination 3,The Final Destination,Final Destination 5,Hayride,Godzilla 2000,Final Destination 2,0.3068189693266872,0.17473624553023445,0.13059855224648204,0.10300296018623895,0.09272409136874296
The Lucky One,The Good Guy,Adam,Stop-Loss,"I Love You, Beth Cooper",In the Valley of Elah,0.20164654044080182,0.16731346163033373,0.1665245348264473,0.13187485876381605,0.13115886512180142
Bridge to Terabithia,Diary of a Wimpy Kid: Dog Days,Shrek the Third,Snow White and the Huntsman,Just Looking,Love Happens,0.1032487061188771,0.09864737820144712,0.09751730919113408,0.08920814625559964,0.08916823937480481
Finding Neverland,Forgetting Sarah Marshall,Due Date,Miss Potter,Trucker,Deconstructing Harry,0.12948707726545972,0.10996923475837588,0.1090548338230076,0.10470624842485277,0.08925221261457746
A Madea Christmas,Christmas with the Kranks,A Charlie Brown Christmas,Love the Coopers,Madea Goes to Jail,Grudge Match,0.1720632816497579,0.13972313841827988,0.13840451575067655,0.12965672966014244,0.12002063625602061
The Grey,Echo Dr.,On Deadly Ground,Black November,We Are Marshall,Red Dawn,0.2111987367052148,0.1800535507535343,0.16212007448735494,0.14405090750669325,0.1243499458330291
Hide and Seek,Case 39,From Paris with Love,Firestarter,The Stepfather,Gun Shy,0.24767609124431358,0.1438565231330893,0.11941913034210544,0.11790693331458764,0.112278208817646
Anchorman: The Legend of Ron Burgundy,Anchorman 2: The Legend Continues,Employee of the Month,The Other End of the Line,Lucky Numbers,Top Five,0.2772715566391922,0.20833871403586535,0.14886034795822983,0.10892790095468721,0.09543653980532456
GoodFellas,Run All Night,The Departed,This Thing of Ours,The Wind That Shakes the Barley,90 Minutes in Heaven,0.17223896797378546,0.1264714553033563,0.11899723767047635,0.1144724377479197,0.09862831880360325
Agent Cody Banks,Machete Kills,Ballistic: Ecks vs. Sever,Face/Off,Spy Hard,The Sentinel,0.15932772560155614,0.1287927359076574,0.11126387105167126,0.09268268706851769,0.09196062857367408
Nanny McPhee,Nanny McPhee and the Big Bang,Mary Poppins,Mrs. Doubtfire,"Yours, Mine and Ours",Big Momma's House 2,0.36147844123838835,0.10691647285726816,0.10639641915486289,0.1063757425607262,0.08655185900856695
Scarface,Clear and Present Danger,Maria Full of Grace,Cradle 2 the Grave,Heli,Ride Along 2,0.1725226182932257,0.16587760027776213,0.15659753355425987,0.1547666564553538,0.14677987921178326
Nothing to Lose,The Corruptor,What Women Want,The Dilemma,Small Time Crooks,Thank You for Smoking,0.15100024749670118,0.1463460582913611,0.1306937520924822,0.12738858040084935,0.12409113256712
The Last Emperor,Elizabeth: The Golden Age,City of Life and Death,Shattered Glass,The Children of Huang Shi,Black Mass,0.12750190541130568,0.12473164440293118,0.08205817866194828,0.07318887190675576,0.07235722991210575
Contraband,Only God Forgives,Dutch Kills,Ulee's Gold,The Raid,Trash,0.15101502566011246,0.0997946486338635,0.08977850999719056,0.08952901433339505,0.08674467291309594
Money Talks,Top Five,Ronin,Ransom,Did You Hear About the Morgans?,Triple 9,0.18295099803680176,0.12026651047896818,0.10393165532824516,0.10143687276786024,0.10101433307796291
There Will Be Blood,Black November,Fuel,Barbershop,Syriana,The Claim,0.16810325638636336,0.08095644752623149,0.07553916975049797,0.07242446396086133,0.06868768193179545
The Wild Thornberrys Movie,Marmaduke,Animals United,Sheena,Madagascar,Roar,0.14868860299138195,0.07644696464008281,0.07593952288378113,0.0727992244751521,0.07058743500038472
Rugrats Go Wild,Rugrats in Paris: The Movie,Madagascar,The Jungle Book 2,Recess: School's Out,Walking With Dinosaurs,0.14889814855361708,0.1401032932439949,0.08526144370889083,0.07019036996511158,0.06932409899719977
Undercover Brother,Head of State,Penguins of Madagascar,2 Guns,American Desi,Our Brand Is Crisis,0.1599376057074342,0.14609309651807192,0.1411051999934769,0.11500036187354136,0.10886766716951882
The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants 2,Beautiful Creatures,Go for It!,Bridget Jones: The Edge of Reason,American Pie 2,0.15101601314735125,0.14895752687902009,0.10156459226405196,0.08924912877842187,0.08819709880481677
Kiss of the Dragon,Safe,Triple 9,Around the World in 80 Days,Survivor,Street Kings,0.16097370159877844,0.15162574390038913,0.13951168379228795,0.1349193908284891,0.12350247496438341
The House Bunny,Spice World,Standing Ovation,Aquamarine,Monte Carlo,The Blade of Don Juan,0.10231503511848976,0.09799366572049303,0.09409774500950203,0.09239943423687545,0.0820060610577272
Beauty Shop,Barbershop 2:  Back in Business,The Salon,Barbershop,Anything Else,Caramel,0.19352470225176532,0.18727679531643596,0.14156841919357444,0.1321312693233661,0.10955320402664481
Million Dollar Arm,42,Summer Catch,Poolhall Junkies,Juno,For Love of the Game,0.12493545126496722,0.12447498274488603,0.11335458384036445,0.11075782424108921,0.11011293922181221
The Giver,P.S. I Love You,Beginners,Fifty Shades of Grey,"Lovely, Still",The Lucky Ones,0.18868139568478223,0.14277717774254375,0.13466318092301455,0.13212682948744553,0.12498909188671026
What a Girl Wants,Because I Said So,Chasing Liberty,Joy,Everyone Says I Love You,Guess Who,0.1980495186781997,0.1253437633520595,0.11067726690181251,0.10969364053212283,0.107480586174468
Jeepers Creepers 2,Krampus,Split Second,Girls Gone Dead,Splice,The Cottage,0.12737504651155981,0.11958894140102293,0.11809132531076823,0.09962576668677073,0.09740719514381505
Good Luck Chuck,Cyrus,The Young Unknowns,Charlie St. Cloud,The Perfect Match,Rain Man,0.22326646528678223,0.20468387004257016,0.19915217759025466,0.19670228866947523,0.18850196110232997
Cradle 2 the Grave,Scarface,Lords of London,Iron Man 3,Stolen,Iron Man,0.15659753355425987,0.15355871114400335,0.15230460506961715,0.15184792940049638,0.13542506393834444
The Hours,The Longest Ride,Kabhi Alvida Naa Kehna,The Incredibly True Adventure of Two Girls In Love,Bandslam,For Colored Girls,0.11092011323116018,0.10285024345695164,0.10011139185770694,0.09566845098350561,0.09544851234404318
She's the Man,Monster-in-Law,The Greatest Show on Earth,Bad Company,The Barbarian Invasions,The Spiderwick Chronicles,0.15785426884938086,0.13169713438306574,0.12610848777906367,0.1125574875968052,0.0959127017808098
Mr. Bean's Holiday,Little Boy,Inkheart,The World's End,Charlie and the Chocolate Factory,Shipwrecked,0.17073729081649985,0.1583067655671167,0.13805101799406597,0.12254283081918263,0.11568571290800228
Anacondas: The Hunt for the Blood Orchid,Little Shop of Horrors,Pirates of the Caribbean: Dead Man's Chest,Atlantis: The Lost Empire,Zombie Hunter,Da Sweet Blood of Jesus,0.10040097089279147,0.0944957401369099,0.092004652556146,0.09002497631994968,0.08827787409047277
Blood Ties,Easy Money,Made,The Godfather,Sugar Hill,Brooklyn Rules,0.21824666800805984,0.2129421327746726,0.16583802567101114,0.14594149915061932,0.13038359658990853
August Rush,Mozart's Sister,Cradle Will Rock,Oldboy,Duma,Son of God,0.1617136815459494,0.12248540421570733,0.11055029220662013,0.10955143905713416,0.09186885497852065
Elizabeth,Elizabeth: The Golden Age,Marie Antoinette,My Blueberry Nights,Spotlight,Cleopatra,0.17324313867760996,0.13339709411798217,0.12983078590729272,0.12824566052129313,0.10759540859043626
Bride of Chucky,Seed of Chucky,3 Strikes,Cars,Child's Play,House of Wax,0.20402592740399114,0.18810507360289622,0.14452204943648023,0.0883627310982874,0.08630970675247508
Tora! Tora! Tora!,Letters from Iwo Jima,1941,Pearl Harbor,Black Rain,Memoirs of a Geisha,0.17018058856905632,0.16042325734518317,0.13650977793636895,0.1332687237474312,0.1129466266841875
Spice World,Dune,The Face of an Angel,Aquamarine,Standing Ovation,Tanner Hall,0.17787955285890036,0.13851385173475197,0.12702237186583673,0.11290675353909106,0.11231625063355381
The Sitter,The Squid and the Whale,The Californians,Hobo with a Shotgun,24 7: Twenty Four Seven,Post Grad,0.16530076450349412,0.085827375704188,0.07856890850716633,0.07231282372102713,0.06928976674037551
Dance Flick,Take the Lead,Step Up,Step Up 2: The Streets,Flashdance,Dr. No,0.1859932835052987,0.17181060410038468,0.16587623824593772,0.15387007993647114,0.1384569715391315
The Shawshank Redemption,Civil Brand,Prison,Penitentiary,Fatal Attraction,The Longest Yard,0.18842242904383036,0.13340457928053456,0.10842636905777732,0.0991095509362194,0.09282387839117837
Crocodile Dundee in Los Angeles,Crocodile Dundee,The Crocodile Hunter: Collision Course,Juno,Jingle All the Way,Red Dog,0.16493810102068168,0.1385128286400799,0.10030571114018592,0.08020182380615966,0.0799764929808543
Kingpin,Splash,Connie and Carla,The Last Big Thing,The Bélier Family,"Yours, Mine and Ours",0.10718272377164836,0.08141412338811174,0.0762643515780499,0.0710877847792483,0.06460399853194708
The Gambler,The Greatest,The Net,Rounders,Freedom Writers,Armored,0.20291622095121226,0.13982871980586775,0.1380495228366466,0.09057137267973621,0.08062772864643725
August: Osage County,Young Adult,Death at a Funeral,Kiss the Girls,Georgia Rule,8 Women,0.15321113456416413,0.14075889125020452,0.12533484073337728,0.12304369268307136,0.12095792256659246
Ice Princess,Moonlight Mile,Jimmy Neutron: Boy Genius,Hardflip,The Longest Yard,"I Love You, Don't Touch Me!",0.14863357830748797,0.12967829501358016,0.11644174012611809,0.11503239472751048,0.1120529621466852
A Lot Like Love,Friends with Benefits,American Pie 2,The Hammer,Going the Distance,Full Frontal,0.12045587843666403,0.11509544270022729,0.10533785629952518,0.10469877938392384,0.10295373516036566
Eddie the Eagle,The Color of Money,Red Riding: In the Year of Our Lord 1974,The Broadway Melody,Chariots of Fire,Holy Man,0.14574603617410725,0.13475305600830415,0.13184598221339877,0.11926604724213512,0.11719673839805517
He Got Game,Just Wright,Space Jam,Air Bud,Glory Road,The Fast and the Furious: Tokyo Drift,0.21514907558067664,0.1621155969493723,0.13781083722817955,0.1351399397591682,0.12775148710847378
Don Juan DeMarco,It's Kind of a Funny Story,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,High Anxiety,Jack Brooks: Monster Slayer,Smoke Signals,0.15226931338387295,0.1519964970219235,0.15004790643559135,0.11416242569813889,0.09385812096278404
Dear John,The Other Side of Heaven,Forsaken,Stealing Harvard,Iris,The Next Three Days,0.1366908530334421,0.12396724769963273,0.11588491763850682,0.10849125261950276,0.09427621804062716
The Losers,Heartbreakers,Collateral,Clay Pigeons,Underclassman,The 51st State,0.1410708681018635,0.12373796576815187,0.10934714569558304,0.10729881977424752,0.10703090019876854
Don't Be Afraid of the Dark,Domestic Disturbance,C.H.U.D.,Lady in the Water,Exiled,My Super Ex-Girlfriend,0.2030284222441201,0.1837765988215597,0.17797317341780852,0.16810899141817,0.16082064184165878
War,Ballistic: Ecks vs. Sever,Charlie's Angels: Full Throttle,Training Day,The Matrix Revolutions,Suspect Zero,0.1264134493369254,0.12510632311604714,0.11844456732004104,0.1176141660867485,0.11475974763428322
Punch-Drunk Love,They Came Together,The Salon,The Lady from Shanghai,Unfinished Business,Seven Pounds,0.2248223030668532,0.18927068921940104,0.14184127424658483,0.14160170188988336,0.14126227013209858
EuroTrip,The Santa Clause,Air Bud,Not Cool,Identity Thief,Elf,0.16389192163204228,0.1633845432649681,0.14249965855226435,0.12023090806308126,0.10534907890130565
Half Past Dead,The Life of David Gale,Fortress,For Your Eyes Only,The Green Mile,Underclassman,0.13429154867036394,0.12850767271722827,0.11152454174641982,0.1024150030551885,0.10084236665127426
Unaccompanied Minors,A Charlie Brown Christmas,Four Christmases,Snow Day,The Nutcracker: The Untold Story,She's Out of My League,0.11203757271476578,0.10624180860747306,0.10307825526748761,0.10271126740049405,0.0962646688299867
"Bright Lights, Big City",The Devil Wears Prada,The Age of Innocence,How to Lose Friends & Alienate People,Frances Ha,Leaving Las Vegas,0.14349391692295485,0.13706510743319858,0.12230700301211765,0.11746599511605385,0.11376359532682867
The Adventures of Pinocchio,Pinocchio,The Muppets,Charlie and the Chocolate Factory,The Adventures of Sharkboy and Lavagirl,Marley & Me,0.27981533165160666,0.12163037470121559,0.09524190709460788,0.09346483156273046,0.07821850303837109
The Greatest Game Ever Played,Malcolm X,Twin Falls Idaho,Harry Potter and the Goblet of Fire,Dude Where's My Dog?,Harry Potter and the Prisoner of Azkaban,0.12866902213559703,0.12221847614054744,0.12211911412441016,0.10964938986200902,0.10598414227158583
The Box,The Curious Case of Benjamin Button,Lara Croft Tomb Raider: The Cradle of Life,The Possession,A Simple Plan,Listening,0.16126960566109982,0.1204413190982892,0.10799418654354809,0.10734324358553662,0.09302189219154908
The Ruins,The Return,Evil Dead,When Harry Met Sally...,Departure,"Lovely, Still",0.12441067588967301,0.1052056266011686,0.09540853648851683,0.0938203419134572,0.09172351505662138
The Next Best Thing,Boat Trip,The Broken Hearts Club: A Romantic Comedy,Shallow Hal,Say It Isn't So,Cyrus,0.14855734898662754,0.13631664138282826,0.11588334560026438,0.11135175930550201,0.1077782754230501
My Soul to Take,Child's Play,Copycat,Fatal Attraction,Don McKay,Blood Work,0.23035567868624696,0.19942259382473546,0.18284784537389723,0.1589228137767805,0.15721044228423336
The Girl Next Door,Ever After: A Cinderella Story,Bucky Larson: Born to Be a Star,Serving Sara,How to Lose a Guy in 10 Days,Little Boy,0.14776324379588446,0.08490477498332462,0.08035443359380876,0.0727935851210233,0.06871134248283602
Maximum Risk,We Own the Night,The Jackal,The Guard,Osmosis Jones,Wasabi,0.13258195958698962,0.11975175756375714,0.11971921862292,0.10977124801962689,0.10591314191111376
Stealing Harvard,The DUFF,Flightplan,Dear John,Archaeology of a Woman,The Stewardesses,0.16707461410236482,0.11968907164781689,0.11588491763850682,0.11313013004334377,0.11295357704104703
Legend,The French Connection,Water & Power,Ocean's Twelve,Stoker,Windsor Drive,0.1094962006120197,0.10444473451442057,0.0771469275252813,0.07699506034988235,0.0763021961136218
Hot Rod,The Naked Gun 33⅓: The Final Insult,The Transporter Refueled,Transporter 2,Jerry Maguire,Robot & Frank,0.23245047679865669,0.16626322258669932,0.14644364631661166,0.13490862886072943,0.13182951696289288
Shark Night,Eden Lake,Black Rock,Friday the 13th Part III,Dying of the Light,Jaws: The Revenge,0.16588993968106996,0.14342987528178447,0.13868130375934715,0.1302529331679494,0.11978606206755094
Angela's Ashes,The Devil's Own,Dear Frankie,It's All Gone Pete Tong,The Wind That Shakes the Barley,Michael Collins,0.31275456934224066,0.2597291825698421,0.2239751658994227,0.17021256226201797,0.14011764061658122
Draft Day,Moneyball,The Blind Side,The Best Years of Our Lives,Boynton Beach Club,Fighting Tommy Riley,0.16489330884213743,0.14025719162322237,0.08792189815224574,0.08257939752509677,0.07702166917589492
Lifeforce,Moonraker,You Only Live Twice,Gravity,The Dead Undead,Slither,0.24682033641395318,0.16278915078894415,0.1541551446402403,0.11198447061122928,0.10967568123594668
The Conspirator,The Lincoln Lawyer,Misconduct,The Sentinel,In the Valley of Elah,The Pelican Brief,0.13639596246265337,0.12830113711196017,0.1126631136632741,0.10108851183295695,0.0970151979014797
Lords of Dogtown,Blood Ties,Without Limits,The Merchant of Venice,Inherent Vice,De-Lovely,0.12994695378653323,0.11517051473315498,0.08798594859484989,0.08672399532460207,0.07729564439578322
The 33,Groove,Betty Fisher and Other Stories,Valley of the Heart's Delight,Hachi: A Dog's Tale,The Perfect Game,0.15958441259218276,0.15836368835764064,0.13082145072408805,0.12693100720049155,0.10252757730011236
Big Trouble in Little China,"A Woman, a Gun and a Noodle Shop",Shanghai Noon,Return to Never Land,Highlander: The Final Dimension,Win a Date with Tad Hamilton!,0.14217915702932254,0.11339752674567014,0.08652371356427459,0.08447677931280426,0.08343504584612829
Fly Me to the Moon,Femme Fatale,Cinderella,The Last Five Years,The Exploding Girl,Laws of Attraction,0.13813177912047053,0.12949725449050917,0.12931786206880552,0.12798960315518784,0.12600155520390624
